struct,dist,Emin,Emax,pngfile
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-4.5,4.5,PARCHG-4.5-4.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-4.5,4.5,PARCHG-4.5-4.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-4.5,4.5,PARCHG-4.5-4.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-4.5,4.5,PARCHG-4.5-4.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-4.5,4.5,PARCHG-4.5-4.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-5.0,0.0,PARCHG-5.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-5.0,0.0,PARCHG-5.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-5.0,0.0,PARCHG-5.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-5.0,0.0,PARCHG-5.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-5.0,0.0,PARCHG-5.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-5.0,5.0,PARCHG-5.0-5.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-5.0,5.0,PARCHG-5.0-5.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-5.0,5.0,PARCHG-5.0-5.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-5.0,5.0,PARCHG-5.0-5.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-5.0,5.0,PARCHG-5.0-5.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-5.5,0.0,PARCHG-5.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-5.5,0.0,PARCHG-5.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-5.5,0.0,PARCHG-5.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-5.5,0.0,PARCHG-5.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-5.5,0.0,PARCHG-5.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-5.5,5.5,PARCHG-5.5-5.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-5.5,5.5,PARCHG-5.5-5.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-5.5,5.5,PARCHG-5.5-5.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-5.5,5.5,PARCHG-5.5-5.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-5.5,5.5,PARCHG-5.5-5.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-6.0,0.0,PARCHG-6.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-6.0,0.0,PARCHG-6.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-6.0,0.0,PARCHG-6.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-6.0,0.0,PARCHG-6.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-6.0,0.0,PARCHG-6.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-6.0,6.0,PARCHG-6.0-6.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-6.0,6.0,PARCHG-6.0-6.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-6.0,6.0,PARCHG-6.0-6.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-6.0,6.0,PARCHG-6.0-6.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-6.0,6.0,PARCHG-6.0-6.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-6.5,0.0,PARCHG-6.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-6.5,0.0,PARCHG-6.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-6.5,0.0,PARCHG-6.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-6.5,0.0,PARCHG-6.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-6.5,0.0,PARCHG-6.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-6.5,6.5,PARCHG-6.5-6.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-6.5,6.5,PARCHG-6.5-6.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-6.5,6.5,PARCHG-6.5-6.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-6.5,6.5,PARCHG-6.5-6.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-6.5,6.5,PARCHG-6.5-6.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-7.0,0.0,PARCHG-7.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-7.0,0.0,PARCHG-7.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-7.0,0.0,PARCHG-7.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-7.0,0.0,PARCHG-7.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-7.0,0.0,PARCHG-7.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-7.0,7.0,PARCHG-7.0-7.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-7.0,7.0,PARCHG-7.0-7.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-7.0,7.0,PARCHG-7.0-7.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-7.0,7.0,PARCHG-7.0-7.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-7.0,7.0,PARCHG-7.0-7.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-7.5,0.0,PARCHG-7.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-7.5,0.0,PARCHG-7.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-7.5,0.0,PARCHG-7.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-7.5,0.0,PARCHG-7.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-7.5,0.0,PARCHG-7.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.5,-7.5,7.5,PARCHG-7.5-7.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,1.75,-7.5,7.5,PARCHG-7.5-7.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.0,-7.5,7.5,PARCHG-7.5-7.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.25,-7.5,7.5,PARCHG-7.5-7.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/6000/POSCAR,2.5,-7.5,7.5,PARCHG-7.5-7.5_2.5.png
struct,dist,Emin,Emax,pngfile
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-0.5,0.0,PARCHG-0.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-0.5,0.0,PARCHG-0.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-0.5,0.0,PARCHG-0.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-0.5,0.0,PARCHG-0.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-0.5,0.0,PARCHG-0.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-1.0,0.0,PARCHG-1.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-1.0,0.0,PARCHG-1.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-1.0,0.0,PARCHG-1.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-1.0,0.0,PARCHG-1.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-1.0,0.0,PARCHG-1.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-1.0,1.0,PARCHG-1.0-1.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-1.0,1.0,PARCHG-1.0-1.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-1.0,1.0,PARCHG-1.0-1.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-1.0,1.0,PARCHG-1.0-1.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-1.0,1.0,PARCHG-1.0-1.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-1.5,0.0,PARCHG-1.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-1.5,0.0,PARCHG-1.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-1.5,0.0,PARCHG-1.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-1.5,0.0,PARCHG-1.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-1.5,0.0,PARCHG-1.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-1.5,1.5,PARCHG-1.5-1.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-1.5,1.5,PARCHG-1.5-1.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-1.5,1.5,PARCHG-1.5-1.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-1.5,1.5,PARCHG-1.5-1.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-1.5,1.5,PARCHG-1.5-1.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-2.0,0.0,PARCHG-2.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-2.0,0.0,PARCHG-2.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-2.0,0.0,PARCHG-2.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-2.0,0.0,PARCHG-2.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-2.0,0.0,PARCHG-2.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-2.0,2.0,PARCHG-2.0-2.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-2.0,2.0,PARCHG-2.0-2.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-2.0,2.0,PARCHG-2.0-2.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-2.0,2.0,PARCHG-2.0-2.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-2.0,2.0,PARCHG-2.0-2.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-2.5,0.0,PARCHG-2.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-2.5,0.0,PARCHG-2.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-2.5,0.0,PARCHG-2.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-2.5,0.0,PARCHG-2.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-2.5,0.0,PARCHG-2.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-2.5,2.5,PARCHG-2.5-2.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-2.5,2.5,PARCHG-2.5-2.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-2.5,2.5,PARCHG-2.5-2.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-2.5,2.5,PARCHG-2.5-2.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-2.5,2.5,PARCHG-2.5-2.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-3.0,0.0,PARCHG-3.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-3.0,0.0,PARCHG-3.0-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-3.0,0.0,PARCHG-3.0-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-3.0,0.0,PARCHG-3.0-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-3.0,0.0,PARCHG-3.0-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-3.0,3.0,PARCHG-3.0-3.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-3.0,3.0,PARCHG-3.0-3.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-3.0,3.0,PARCHG-3.0-3.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-3.0,3.0,PARCHG-3.0-3.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-3.0,3.0,PARCHG-3.0-3.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-3.5,0.0,PARCHG-3.5-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-3.5,0.0,PARCHG-3.5-0.0_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-3.5,0.0,PARCHG-3.5-0.0_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-3.5,0.0,PARCHG-3.5-0.0_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-3.5,0.0,PARCHG-3.5-0.0_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-3.5,3.5,PARCHG-3.5-3.5_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-3.5,3.5,PARCHG-3.5-3.5_1.75.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.0,-3.5,3.5,PARCHG-3.5-3.5_2.0.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.25,-3.5,3.5,PARCHG-3.5-3.5_2.25.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,2.5,-3.5,3.5,PARCHG-3.5-3.5_2.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.5,-4.0,0.0,PARCHG-4.0-0.0_1.5.png
/home/allouche/Works/STMBorophene/copiesBrutData/tests/006-delta4_1L_3x3_3Ag_fcc111_0deg_nvt/VASP/8000/POSCAR,1.75,-4.0,0.0,PARCHG-4.0-0.0_1.75.png
